"mean.AL_Ank_X"	"var.AL_Ank_X"	"max.AL_Ank_X"	"min.AL_Ank_X"	"quarlite.AL_Ank_X70"	"quarlite.AL_Ank_X80"	"quarlite.AL_Ank_X90"	"mean.AL_Ank_Y"	"var.AL_Ank_Y"	"max.AL_Ank_Y"	"min.AL_Ank_Y"	"quarlite.AL_Ank_Y70"	"quarlite.AL_Ank_Y80"	"quarlite.AL_Ank_Y90"	"mean.AL_Ank_Z"	"var.AL_Ank_Z"	"max.AL_Ank_Z"	"min.AL_Ank_Z"	"quarlite.AL_Ank_Z70"	"quarlite.AL_Ank_Z80"	"quarlite.AL_Ank_Z90"	"corri.AL_Ank_XY"	"corri.AL_Ank_XZ"	"corri.AL_Ank_YZ"	"mean.AL_hip_X"	"var.AL_hip_X"	"max.AL_hip_X"	"min.AL_hip_X"	"quarlite.AL_hip_X70"	"quarlite.AL_hip_X80"	"quarlite.AL_hip_X90"	"mean.AL_hip_Y"	"var.AL_hip_Y"	"max.AL_hip_Y"	"min.AL_hip_Y"	"quarlite.AL_hip_Y70"	"quarlite.AL_hip_Y80"	"quarlite.AL_hip_Y90"	"mean.AL_hip_Z"	"var.AL_hip_Z"	"max.AL_hip_Z"	"min.AL_hip_Ank_Z"	"quarlite.AL_hip_Z70"	"quarlite.AL_hip_Z80"	"quarlite.AL_hip_Z90"	"corri.AL_Hip_XY"	"corri.AL_Hip_XZ"	"corri.AL_Hip_YZ"	"mean.AL_LW_X"	"var.AL_LW_X"	"max.AL_LW_X"	"min.AL_LW_X"	"quarlite.AL_LW_X70"	"quarlite.AL_LW_X80"	"quarlite.AL_LW_X90"	"mean.AL_LW_Y"	"var.AL_LW_Y"	"max.AL_LW_Y"	"min.AL_LW_Y"	"quarlite.AL_LW_Y70"	"quarlite.AL_LW_Y80"	"quarlite.AL_LW_Y90"	"mean.AL_LW_Z"	"var.AL_LW_Z"	"max.AL_LW_Z"	"min.AL_LW_Z"	"quarlite.AL_LW_Z70"	"quarlite.AL_LW_Z80"	"quarlite.AL_LW_Z90"	"corri.AL_LW_XY"	"corri.AL_LW_XZ"	"corri.AL_LW_YZ"	"mean.AL_RW_X"	"var.AL_RW_X"	"max.AL_RW_X"	"min.AL_RW_X"	"quarlite.AL_RW_X70"	"quarlite.AL_RW_X80"	"quarlite.AL_RW_X90"	"mean.AL_RW_Y"	"var.AL_RW_Y"	"max.AL_RW_Y"	"min.AL_RW_Y"	"quarlite.AL_RW_Y70"	"quarlite.AL_RW_Y80"	"quarlite.AL_RW_Y90"	"mean.AL_RW_Z"	"var.AL_RW_Z"	"max.AL_RW_Z"	"min.AL_RW_Z"	"quarlite.AL_RW_Z70"	"quarlite.AL_RW_Z80"	"quarlite.AL_RW_Z90"	"corri.AL_RW_XY"	"corri.AL_RW_XZ"	"corri.AL_RW_YZ"	"Sex"	"Age"	"Ht"	"Wt"	"COS.Intensity"
0.329123889	1.965453582	4.406	-2.613	0.453	0.8288	3.0668	-1.530293333	0.560694651	0.551	-4.609	-1.141	-0.934	-0.664	-0.403846111	0.180791413	1.27	-2.895	-0.18	-0.121	-0.0266	-0.121283909	-0.0424382	0.462971612	0.307075556	0.287974547	2.766	-0.715	0.48	0.605	1.0784	-0.969106111	1.199082046	0.75	-5.746	-0.172	0.023	0.191	0.127997778	0.183979143	1.75	-0.906	0.2512	0.461	0.7774	-0.485727106	0.14236729	-0.64303573	0.307804444	0.713088657	3.086	-1.863	0.813	0.961	1.289	1.078963889	2.148044616	5.199	-1.66	1.875	2.5128	3.3523	0.162223333	0.239930476	2.109	-1.309	0.238	0.4418	0.8874	0.388842328	0.235019043	0.381197794	-0.238132222	1.142782167	1.758	-4.727	0.5602	0.7388	0.965	0.622926111	0.545054857	2.734	-1.512	1.023	1.285	1.629	0.622926111	0.545054857	2.734	-1.512	0.622926111	1.285	1.629	0.113848391	-0.163086292	0.746382443	"Female"	18	68.3	186.6	"VPA"
0.338087778	2.056490421	4.738	-2.934	0.449	0.852	3.0398	-1.545601667	0.545608937	0.617	-4.617	-1.145	-0.941	-0.6796	-0.411292778	0.194724277	1.371	-3.285	-0.184	-0.125	-0.0266	-0.102397181	-0.058240015	0.440259644	0.302265556	0.289073857	2.504	-0.922	0.5	0.629	1.0594	-0.965237222	1.099102373	0.695	-4.406	-0.2018	0.004	0.156	0.125508333	0.173630047	1.625	-0.82	0.254	0.441	0.766	-0.465390639	0.122246173	-0.606942004	0.486463889	0.997299481	5.211	-1.574	0.9232	1.16	1.648	1.071681111	2.301196387	6.184	-2.363	1.8492	2.52	3.3484	0.223649444	0.267538359	2.516	-0.887	0.367	0.6218	0.9694	0.434513309	0.32685424	0.529487985	-0.439300556	1.154581341	1.441	-4.793	0.313	0.613	0.832	0.692746667	0.710411539	4.438	-1.711	1.086	1.4188	1.8834	0.692746667	0.710411539	4.438	-1.711	0.692746667	1.4188	1.8834	0.002131581	-0.173107969	0.789141432	"Female"	18	68.3	186.6	"VPA"
-0.867688889	7.58e-06	-0.859	-0.879	-0.867	-0.867	-0.863	-0.025811667	7.13e-06	-0.016	-0.035	-0.023	-0.023	-0.023	-0.546088889	5.34e-06	-0.539	-0.555	-0.547	-0.543	-0.543	0.181489947	0.003648826	0.117336093	-0.975671667	8.94e-06	-0.965	-0.984	-0.973	-0.973	-0.973	-0.282797222	1.63e-05	-0.27	-0.293	-0.281	-0.281	-0.277	-0.169604444	4.23e-05	-0.152	-0.184	-0.164	-0.164	-0.16	0.228697313	-0.090687794	0.012586607	0.149268889	5.22e-06	0.156	0.141	0.152	0.152	0.152	0.434597778	1.2e-05	0.449	0.418	0.434	0.438	0.438	0.854413333	1.29e-05	0.867	0.844	0.855	0.859	0.859	0.104854282	-0.036071781	-0.342895725	-0.124057778	1.34e-05	-0.113	-0.137	-0.121	-0.121	-0.121	0.618604444	1.92e-05	0.629	0.605	0.621	0.621	0.625	0.618604444	1.92e-05	0.629	0.605	0.618604444	0.621	0.625	-0.007243387	0.162622766	-0.239323778	"Male"	30	68.4	152.4	"SED"
-0.867426667	8.28e-06	-0.859	-0.883	-0.867	-0.867	-0.863	-0.026151111	7.55e-06	-0.008	-0.039	-0.027	-0.023	-0.023	-0.546362222	5.79e-06	-0.535	-0.559	-0.547	-0.543	-0.543	0.112448381	0.011058719	0.113768979	-0.975759444	9.86e-06	-0.941	-1	-0.973	-0.973	-0.973	-0.280927778	1.54e-05	-0.258	-0.297	-0.277	-0.277	-0.277	-0.170162222	4.1e-05	-0.152	-0.184	-0.168	-0.164	-0.16	0.069763421	0.040258432	0.003920418	0.142018889	0.003023496	0.461	-0.238	0.156	0.156	0.156	0.464381667	0.006742425	1.152	0	0.457	0.461	0.465	0.831190556	0.007480856	1.176	0.258	0.848	0.852	0.855	-0.848741168	0.926858084	-0.925434977	-0.131983333	5.75e-05	-0.063	-0.184	-0.129	-0.125	-0.121	0.615117778	5.81e-05	0.691	0.512	0.617	0.621	0.621	0.615117778	5.81e-05	0.691	0.512	0.615117778	0.621	0.621	0.253153194	-0.111520091	-0.485471727	"Male"	30	68.4	152.4	"SED"
-0.867364444	7.16e-06	-0.859	-0.879	-0.867	-0.867	-0.863	-0.026483333	5.79e-06	-0.016	-0.035	-0.027	-0.023	-0.023	-0.547017778	5.94e-06	-0.543	-0.559	-0.547	-0.547	-0.543	0.18571846	0.033097825	0.15323206	-0.975686111	7.97e-06	-0.965	-0.984	-0.973	-0.973	-0.973	-0.281692778	1.65e-05	-0.27	-0.293	-0.281	-0.277	-0.277	-0.171008889	3e-05	-0.152	-0.184	-0.168	-0.164	-0.164	0.209091531	0.005610958	0.04512292	0.154511111	9.13e-06	0.168	0.148	0.156	0.156	0.16	0.457644444	1.93e-05	0.469	0.445	0.461	0.461	0.465	0.844006667	5.43e-06	0.852	0.832	0.844	0.844	0.848	0.145374411	0.070854927	-0.261002085	-0.136943333	1.19e-05	-0.125	-0.148	-0.137	-0.133	-0.133	0.612847222	1.67e-05	0.625	0.602	0.613	0.617	0.617	0.612847222	1.67e-05	0.625	0.602	0.612847222	0.617	0.617	0.09053318	0.101756674	-0.226418132	"Male"	30	68.4	152.4	"SED"
-0.866926667	7.44e-06	-0.859	-0.879	-0.867	-0.863	-0.863	-0.026866111	5.94e-06	-0.016	-0.035	-0.027	-0.027	-0.023	-0.54738	6e-06	-0.539	-0.555	-0.547	-0.547	-0.543	0.141011174	0.0041731	0.124341008	-0.975492222	9.2e-06	-0.961	-0.984	-0.973	-0.973	-0.973	-0.282737778	1.77e-05	-0.27	-0.293	-0.281	-0.281	-0.277	-0.171288889	3.04e-05	-0.156	-0.184	-0.168	-0.168	-0.164	0.196274225	0.023734804	-0.051211163	0.154257778	9.79e-06	0.164	0.148	0.156	0.156	0.16	0.458154444	2.34e-05	0.48	0.441	0.461	0.461	0.465	0.843768889	6.17e-06	0.852	0.828	0.844	0.844	0.848	0.087002178	0.06717037	-0.332693277	-0.137482778	1.21e-05	-0.125	-0.148	-0.137	-0.133	-0.133	0.613882222	1.81e-05	0.629	0.602	0.617	0.617	0.621	0.613882222	1.81e-05	0.629	0.602	0.613882222	0.617	0.621	0.089188038	0.076635533	-0.284832156	"Male"	30	68.4	152.4	"SED"
-0.86678	8.14e-06	-0.859	-0.883	-0.867	-0.863	-0.863	-0.026563333	8.04e-06	-0.016	-0.035	-0.027	-0.023	-0.023	-0.546386667	5.6e-06	-0.539	-0.555	-0.547	-0.543	-0.543	0.181061356	0.024786628	0.103892468	-0.975736667	1.13e-05	-0.953	-0.988	-0.973	-0.973	-0.973	-0.286804444	2.45e-05	-0.266	-0.305	-0.285	-0.281	-0.281	-0.166138333	4.25e-05	-0.145	-0.184	-0.164	-0.16	-0.156	0.234636876	0.015924951	-0.109704139	0.153740556	1.09e-05	0.172	0.145	0.156	0.156	0.156	0.459400556	2.85e-05	0.477	0.438	0.461	0.465	0.465	0.843248333	8.6e-06	0.855	0.828	0.844	0.844	0.848	0.068086349	-0.006022649	-0.457389465	-0.136987222	1.58e-05	-0.121	-0.152	-0.137	-0.133	-0.133	0.614788889	2.37e-05	0.629	0.602	0.617	0.617	0.621	0.614788889	2.37e-05	0.629	0.602	0.614788889	0.617	0.621	0.052754343	0.171273634	-0.408365796	"Male"	30	68.4	152.4	"SED"
-0.867008889	7.28e-06	-0.859	-0.879	-0.867	-0.867	-0.863	-0.026779444	5.71e-06	-0.016	-0.035	-0.027	-0.027	-0.023	-0.545993333	5.26e-06	-0.539	-0.551	-0.543	-0.543	-0.543	0.154861142	0.03596579	0.132351145	-0.975024444	9.61e-06	-0.965	-0.984	-0.973	-0.973	-0.973	-0.288844444	1.26e-05	-0.277	-0.305	-0.289	-0.285	-0.285	-0.168022222	3.86e-05	-0.152	-0.184	-0.164	-0.164	-0.16	0.175822222	-0.009719408	-0.038076808	0.153513889	7.92e-06	0.164	0.145	0.156	0.156	0.156	0.457160556	1.98e-05	0.469	0.438	0.461	0.461	0.461	0.844291111	5.78e-06	0.852	0.836	0.844	0.844	0.848	0.122221542	0.040993008	-0.296741159	-0.136945	1.2e-05	-0.125	-0.148	-0.137	-0.133	-0.133	0.612967778	1.7e-05	0.629	0.602	0.613	0.617	0.617	0.612967778	1.7e-05	0.629	0.602	0.612967778	0.617	0.617	0.034890602	0.100038516	-0.250464311	"Male"	30	68.4	152.4	"SED"
-0.867382222	2.47e-05	-0.855	-1.039	-0.867	-0.867	-0.863	-0.026538889	9.01e-06	-0.012	-0.07	-0.027	-0.023	-0.023	-0.545839444	7.44e-06	-0.523	-0.594	-0.543	-0.543	-0.543	0.363567639	0.352517246	0.270359633	-0.975065556	1.17e-05	-0.953	-0.988	-0.973	-0.973	-0.973	-0.289402222	1.48e-05	-0.273	-0.309	-0.289	-0.285	-0.285	-0.169599444	3.91e-05	-0.145	-0.184	-0.164	-0.164	-0.164	0.120872867	0.126437345	-0.104112758	0.153747222	9.14e-06	0.172	0.141	0.156	0.156	0.156	0.457422222	2.23e-05	0.469	0.43	0.461	0.461	0.465	0.844117778	6.2e-06	0.859	0.832	0.844	0.844	0.848	0.11995927	-0.029346245	-0.310498597	-0.136833333	1.38e-05	-0.113	-0.148	-0.137	-0.133	-0.133	0.611853333	1.54e-05	0.625	0.598	0.613	0.613	0.617	0.611853333	1.54e-05	0.625	0.598	0.611853333	0.613	0.617	0.027695489	0.134478768	-0.224656123	"Male"	30	68.4	152.4	"SED"
-0.867	7.47e-06	-0.859	-0.879	-0.867	-0.867	-0.863	-0.026436111	6.42e-06	-0.016	-0.035	-0.027	-0.023	-0.023	-0.546222222	5.42e-06	-0.539	-0.555	-0.547	-0.543	-0.543	0.166283538	-0.029338271	0.062022094	-0.974798889	8.96e-06	-0.965	-0.98	-0.973	-0.973	-0.973	-0.290697778	1.1e-05	-0.277	-0.301	-0.289	-0.289	-0.285	-0.170911111	3.33e-05	-0.156	-0.184	-0.168	-0.164	-0.164	0.170719326	-0.067116183	-0.045164284	0.153502222	7.47e-06	0.164	0.148	0.156	0.156	0.156	0.457928889	1.93e-05	0.473	0.441	0.461	0.461	0.465	0.844031111	5.42e-06	0.852	0.836	0.844	0.844	0.848	0.111823542	0.035962351	-0.22791251	-0.136952778	1.15e-05	-0.125	-0.148	-0.137	-0.133	-0.133	0.611559444	1.57e-05	0.629	0.594	0.613	0.613	0.617	0.611559444	1.57e-05	0.629	0.594	0.611559444	0.613	0.617	0.089360548	0.088553369	-0.186929672	"Male"	30	68.4	152.4	"SED"
-0.864526667	1.07e-05	-0.855	-0.887	-0.863	-0.863	-0.859	-0.026121111	6.51e-06	-0.016	-0.035	-0.027	-0.023	-0.023	-0.549436111	1.4e-05	-0.539	-0.57	-0.547	-0.547	-0.543	0.207524054	-0.294419576	-0.034867576	-0.9746	9.77e-06	-0.961	-0.984	-0.973	-0.973	-0.969	-0.29098	1.09e-05	-0.277	-0.301	-0.289	-0.289	-0.285	-0.170683889	3.76e-05	-0.152	-0.191	-0.168	-0.164	-0.164	0.186106855	-0.017449519	-0.092303821	0.153571667	8.04e-06	0.164	0.145	0.156	0.156	0.156	0.457693333	1.81e-05	0.469	0.445	0.461	0.461	0.465	0.8441	5.51e-06	0.852	0.832	0.844	0.844	0.848	0.126827408	0.00810628	-0.24449563	-0.137092222	1.19e-05	-0.125	-0.148	-0.137	-0.133	-0.133	0.611864444	1.57e-05	0.625	0.602	0.613	0.613	0.617	0.611864444	1.57e-05	0.625	0.602	0.611864444	0.613	0.617	0.071247038	0.137019139	-0.193819228	"Male"	30	68.4	152.4	"SED"
-0.863235556	8.82e-06	-0.855	-0.875	-0.863	-0.859	-0.859	-0.025965556	6.13e-06	-0.02	-0.035	-0.027	-0.023	-0.023	-0.55196	8.72e-06	-0.543	-0.563	-0.551	-0.551	-0.547	0.152568181	0.028964862	0.055914714	-0.974779444	9.03e-06	-0.965	-0.984	-0.973	-0.973	-0.973	-0.291604444	9.95e-06	-0.277	-0.301	-0.289	-0.289	-0.289	-0.169544444	2.86e-05	-0.156	-0.184	-0.168	-0.164	-0.164	0.188906262	0.016094473	-0.041943185	0.153447222	7.47e-06	0.164	0.145	0.156	0.156	0.156	0.457657778	1.89e-05	0.473	0.445	0.461	0.461	0.465	0.844197778	5e-06	0.852	0.836	0.844	0.844	0.848	0.070329131	0.06224215	-0.253223963	-0.137297222	1.09e-05	-0.125	-0.148	-0.137	-0.133	-0.133	0.611751111	1.54e-05	0.625	0.602	0.613	0.613	0.617	0.611751111	1.54e-05	0.625	0.602	0.611751111	0.613	0.617	0.043820712	0.11471102	-0.227042848	"Male"	30	68.4	152.4	"SED"
-0.863297778	8.79e-06	-0.855	-0.875	-0.863	-0.859	-0.859	-0.026216111	5.92e-06	-0.016	-0.035	-0.027	-0.023	-0.023	-0.552277778	9.23e-06	-0.547	-0.563	-0.551	-0.551	-0.547	0.192405331	0.038715459	0.078758082	-0.974626111	8.85e-06	-0.961	-0.98	-0.973	-0.973	-0.973	-0.29192	8.9e-06	-0.281	-0.305	-0.289	-0.289	-0.289	-0.169088889	3.11e-05	-0.152	-0.184	-0.164	-0.164	-0.16	0.12456488	-0.044450482	-0.047937491	0.153374444	7.24e-06	0.164	0.145	0.156	0.156	0.156	0.45888	1.79e-05	0.469	0.441	0.461	0.461	0.465	0.843904444	5.39e-06	0.852	0.832	0.844	0.844	0.848	0.118715831	0.045253995	-0.26759053	-0.137445	1.12e-05	-0.125	-0.148	-0.137	-0.133	-0.133	0.612142222	1.65e-05	0.625	0.602	0.613	0.617	0.617	0.612142222	1.65e-05	0.625	0.602	0.612142222	0.617	0.617	0.058850582	0.16145574	-0.2139984	"Male"	30	68.4	152.4	"SED"
-0.863344444	8.77e-06	-0.855	-0.875	-0.863	-0.859	-0.859	-0.026357778	6.36e-06	-0.016	-0.035	-0.027	-0.023	-0.023	-0.552786667	8.53e-06	-0.547	-0.563	-0.551	-0.551	-0.551	0.20384331	-0.018755212	0.011879074	-0.97451	1.04e-05	-0.961	-0.984	-0.973	-0.973	-0.969	-0.291784444	1.1e-05	-0.277	-0.301	-0.289	-0.289	-0.289	-0.169175556	3.26e-05	-0.152	-0.184	-0.164	-0.164	-0.164	0.198704862	0.017629711	-0.051293316	0.153136111	7.23e-06	0.164	0.145	0.156	0.156	0.156	0.458990556	2.28e-05	0.477	0.438	0.461	0.461	0.465	0.843921111	6.13e-06	0.859	0.832	0.844	0.844	0.848	0.100073046	0.00812877	-0.361883742	-0.137079444	1.25e-05	-0.125	-0.148	-0.137	-0.133	-0.133	0.61124	1.85e-05	0.629	0.598	0.613	0.613	0.617	0.61124	1.85e-05	0.629	0.598	0.61124	0.613	0.617	0.024852919	0.152592723	-0.333253656	"Male"	30	68.4	152.4	"SED"
-0.863088889	8.21e-06	-0.855	-0.871	-0.863	-0.859	-0.859	-0.026785556	6.36e-06	-0.016	-0.039	-0.027	-0.027	-0.023	-0.552126667	9.61e-06	-0.543	-0.563	-0.551	-0.551	-0.547	0.130041322	0.032780243	0.041739747	-0.974373889	1.24e-05	-0.961	-0.996	-0.973	-0.973	-0.969	-0.292644444	1.33e-05	-0.277	-0.305	-0.289	-0.289	-0.289	-0.167081667	5.46e-05	-0.145	-0.184	-0.164	-0.16	-0.156	0.253911761	-0.01361626	-0.071726197	0.141325556	0.000601236	0.418	-0.102	0.145	0.145	0.148	0.447293889	0.001038272	0.695	-0.02	0.449	0.449	0.457	0.84885	0.000502517	1.238	0.652	0.852	0.855	0.855	-0.62915851	0.870030905	-0.633916697	-0.136787778	1.34e-05	-0.125	-0.148	-0.137	-0.133	-0.133	0.612753333	2.28e-05	0.633	0.594	0.613	0.617	0.617	0.612753333	2.28e-05	0.633	0.594	0.612753333	0.617	0.617	-0.042398154	0.196453244	-0.411975753	"Male"	30	68.4	152.4	"SED"
-0.862976111	8.69e-06	-0.852	-0.871	-0.863	-0.859	-0.859	-0.0272	5.55e-06	-0.02	-0.035	-0.027	-0.027	-0.023	-0.552164444	8.3e-06	-0.543	-0.563	-0.551	-0.551	-0.547	0.134117439	-0.025774634	0.074393463	-0.974366111	8.99e-06	-0.961	-0.98	-0.973	-0.973	-0.969	-0.292424444	9.28e-06	-0.281	-0.301	-0.293	-0.289	-0.289	-0.1713	2.91e-05	-0.156	-0.184	-0.168	-0.168	-0.164	0.173492928	-0.007520573	-0.013712672	0.143456111	9.87e-06	0.152	0.133	0.145	0.145	0.148	0.442675556	2.2e-05	0.457	0.43	0.445	0.445	0.449	0.85166	1.12e-05	0.863	0.84	0.852	0.855	0.855	0.153293536	-0.006907057	-0.318486048	-0.137306667	1.18e-05	-0.125	-0.148	-0.137	-0.133	-0.133	0.610740556	1.45e-05	0.625	0.598	0.613	0.613	0.617	0.610740556	1.45e-05	0.625	0.598	0.610740556	0.613	0.617	0.073599921	0.155797098	-0.223974816	"Male"	30	68.4	152.4	"SED"
-0.86268	9.09e-06	-0.855	-0.875	-0.863	-0.859	-0.859	-0.027041111	5.55e-06	-0.02	-0.035	-0.027	-0.027	-0.023	-0.5528	8.68e-06	-0.547	-0.559	-0.551	-0.551	-0.551	0.133598777	0.032842242	0.044116769	-0.974210556	9.77e-06	-0.965	-0.98	-0.973	-0.973	-0.969	-0.292633333	8.73e-06	-0.277	-0.301	-0.293	-0.289	-0.289	-0.172304444	2.56e-05	-0.156	-0.184	-0.168	-0.168	-0.164	0.185254149	-0.013889007	-0.113833199	0.143597778	9.7e-06	0.152	0.133	0.145	0.145	0.148	0.442887222	2.27e-05	0.461	0.43	0.445	0.449	0.449	0.851565556	1.05e-05	0.863	0.844	0.852	0.855	0.855	0.106072289	-0.01745708	-0.34469205	-0.137444444	1.07e-05	-0.121	-0.145	-0.137	-0.133	-0.133	0.610524444	1.5e-05	0.629	0.598	0.613	0.613	0.617	0.610524444	1.5e-05	0.629	0.598	0.610524444	0.613	0.617	0.079156271	0.060491555	-0.262089115	"Male"	30	68.4	152.4	"SED"
-0.862746667	8.19e-06	-0.855	-0.871	-0.863	-0.859	-0.859	-0.027190556	5.32e-06	-0.02	-0.035	-0.027	-0.027	-0.023	-0.553006667	8.31e-06	-0.547	-0.563	-0.551	-0.551	-0.551	0.166022973	-0.027831575	-0.006380568	-0.973897222	9.59e-06	-0.965	-0.984	-0.973	-0.973	-0.969	-0.292933333	1.05e-05	-0.281	-0.305	-0.293	-0.289	-0.289	-0.17246	2.88e-05	-0.156	-0.184	-0.168	-0.168	-0.164	0.194103168	0.013011064	-0.0370227	0.143476111	1.01e-05	0.152	0.133	0.145	0.145	0.148	0.443828889	2.26e-05	0.461	0.434	0.445	0.449	0.449	0.85117	9.9e-06	0.863	0.844	0.852	0.855	0.855	0.095587821	0.01533424	-0.335287673	-0.137073333	1.19e-05	-0.125	-0.145	-0.137	-0.133	-0.133	0.610201667	1.45e-05	0.625	0.598	0.613	0.613	0.613	0.610201667	1.45e-05	0.625	0.598	0.610201667	0.613	0.613	0.082938567	0.133168604	-0.227769354	"Male"	30	68.4	152.4	"SED"
-0.862565	8.55e-06	-0.852	-0.871	-0.863	-0.859	-0.859	-0.027299444	5.59e-06	-0.02	-0.035	-0.027	-0.027	-0.023	-0.553244444	9.15e-06	-0.543	-0.563	-0.551	-0.551	-0.551	0.119813161	0.025975292	0.039017132	-0.973890556	9.54e-06	-0.965	-0.98	-0.973	-0.973	-0.969	-0.292268889	9.99e-06	-0.281	-0.301	-0.289	-0.289	-0.289	-0.173088889	2.89e-05	-0.156	-0.184	-0.168	-0.168	-0.164	0.176545565	-0.03512841	-0.07036852	0.14341	9.79e-06	0.152	0.133	0.145	0.145	0.148	0.443858889	2.24e-05	0.461	0.434	0.445	0.449	0.449	0.851068333	1.03e-05	0.863	0.844	0.852	0.855	0.855	0.101639699	-0.022893026	-0.287342274	-0.137161111	1.1e-05	-0.125	-0.148	-0.137	-0.133	-0.133	0.610322222	1.5e-05	0.625	0.602	0.613	0.613	0.617	0.610322222	1.5e-05	0.625	0.602	0.610322222	0.613	0.617	0.065476643	0.063671528	-0.254455097	"Male"	30	68.4	152.4	"SED"
-0.862656111	9e-06	-0.852	-0.871	-0.863	-0.859	-0.859	-0.027227778	5.55e-06	-0.02	-0.035	-0.027	-0.027	-0.023	-0.553224444	8.36e-06	-0.543	-0.563	-0.551	-0.551	-0.551	0.155088896	0.075907845	0.035230689	-0.973805	9.12e-06	-0.961	-0.98	-0.973	-0.973	-0.969	-0.292393333	9.62e-06	-0.281	-0.301	-0.293	-0.289	-0.289	-0.173253333	2.59e-05	-0.16	-0.184	-0.172	-0.168	-0.168	0.179420562	-0.007385255	0.011579114	0.123508333	0.000294385	0.152	0.043	0.141	0.145	0.145	0.45348	9.43e-05	0.52	0.398	0.461	0.461	0.465	0.849155	1.96e-05	0.883	0.805	0.852	0.852	0.855	-0.704606739	0.347358689	-0.334899727	-0.111615556	9.96e-05	-0.023	-0.148	-0.109	-0.109	-0.109	0.608600556	6.08e-05	0.785	0.496	0.609	0.613	0.613	0.608600556	6.08e-05	0.785	0.496	0.608600556	0.613	0.613	-0.135971676	0.298743872	-0.006675056	"Male"	30	68.4	152.4	"SED"
-0.86262	8.46e-06	-0.855	-0.875	-0.863	-0.859	-0.859	-0.027405556	5.19e-06	-0.016	-0.035	-0.027	-0.027	-0.023	-0.553737778	9.35e-06	-0.547	-0.563	-0.551	-0.551	-0.551	0.165910773	-0.034977151	0.03299556	-0.973638889	9.43e-06	-0.961	-0.98	-0.973	-0.973	-0.969	-0.292642222	9.77e-06	-0.281	-0.301	-0.293	-0.289	-0.289	-0.173331111	2.48e-05	-0.16	-0.184	-0.172	-0.168	-0.168	0.177388003	-0.011583661	-0.042511857	0.112581111	1.5e-05	0.129	0.098	0.113	0.117	0.117	0.462301111	3.02e-05	0.492	0.441	0.465	0.465	0.469	0.84669	1.32e-05	0.871	0.824	0.848	0.848	0.852	-0.027826157	0.22604246	-0.287658483	-0.117387778	3.75e-05	-0.078	-0.156	-0.113	-0.113	-0.109	0.60819	8.04e-05	0.668	0.555	0.609	0.613	0.617	0.60819	8.04e-05	0.668	0.555	0.60819	0.613	0.617	0.25702454	-0.345363079	-0.512220798	"Male"	30	68.4	152.4	"SED"
-0.862504444	8.23e-06	-0.855	-0.871	-0.863	-0.859	-0.859	-0.027722778	5.61e-06	-0.02	-0.035	-0.027	-0.027	-0.027	-0.554044444	9.1e-06	-0.547	-0.563	-0.551	-0.551	-0.551	0.163963014	-0.037275118	0.016736	-0.974014444	9.38e-06	-0.965	-0.98	-0.973	-0.973	-0.969	-0.292128889	1.01e-05	-0.281	-0.301	-0.289	-0.289	-0.289	-0.174751111	2.42e-05	-0.16	-0.184	-0.172	-0.172	-0.168	0.170671343	-0.020500625	0.005454736	0.113309444	9.4e-06	0.121	0.102	0.117	0.117	0.117	0.461868889	1.6e-05	0.477	0.445	0.465	0.465	0.465	0.846825556	7.43e-06	0.871	0.824	0.848	0.848	0.848	0.199528016	0.0536308	-0.142116423	-0.120337778	1.26e-05	-0.113	-0.137	-0.117	-0.117	-0.117	0.605051667	1.1e-05	0.617	0.594	0.605	0.609	0.609	0.605051667	1.1e-05	0.617	0.594	0.605051667	0.609	0.609	0.06419937	0.116178309	-0.180407231	"Male"	30	68.4	152.4	"SED"
-0.86274	8.27e-06	-0.855	-0.875	-0.863	-0.859	-0.859	-0.028114444	5.8e-06	-0.02	-0.035	-0.027	-0.027	-0.027	-0.55448	1.01e-05	-0.547	-0.563	-0.551	-0.551	-0.551	0.183413711	0.015342974	0.03327309	-0.973566111	1.12e-05	-0.961	-0.984	-0.973	-0.973	-0.969	-0.292553333	9.54e-06	-0.277	-0.301	-0.293	-0.289	-0.289	-0.177155	4.24e-05	-0.148	-0.195	-0.176	-0.172	-0.168	0.197313517	-0.045277571	0.002560145	0.113145	9.31e-06	0.121	0.102	0.113	0.117	0.117	0.461515556	1.71e-05	0.477	0.441	0.465	0.465	0.465	0.846996111	6.83e-06	0.855	0.84	0.848	0.848	0.848	0.221088541	-0.046698589	-0.229715595	-0.120097778	1.23e-05	-0.113	-0.133	-0.117	-0.117	-0.117	0.604877778	1.07e-05	0.617	0.594	0.605	0.609	0.609	0.604877778	1.07e-05	0.617	0.594	0.604877778	0.609	0.609	0.085065006	0.071256212	-0.16966635	"Male"	30	68.4	152.4	"SED"
